InsDel1a,InsDel1b,InsDel1c,InsDel1d,InsDel2a,InsDel2b,InsDel2c,InsDel3,InsDel4a,InsDel4b,InsDel5a,InsDel5b,InsDel6,InsDel7,InsDel8,InsDel24a,InsDel9,InsDel11,InsDel12,InsDel13,InsDel14,InsDel17,InsDel18,InsDel19a,InsDel19b,InsDel19c,InsDel25,InsDel28,InsDel29,InsDel30,InsDel33,InsDel38
A[Del(T):R6]A,0.00291528539653058,0.0141576341754027,0.00453879175725012,0.0122749924249776,0.0223318582189782,0.0615136488832076,0.003466426901046,0.000932648762568324,0.00213772251317589,0.00506349109915575,0.00384843163619724,0.00261843993399715,0.00145968769043458,0.0187279539971477,0.00108863196806325,0.00316915370860853,0.00841950641658307,0.000958275502158022,0.002578821065523,0.00632605573503347,0.00357195280682628,0.000295073258610022,0.0128916516308085,0.000486668808538955,0.000381861601072317,0.000662142393225566,0.00125729343134971,0.00161902583892394,0.001502240168126,0.000663434523164368,0.00980468920318791,0.000429453329173962
A[Del(T):R6]C,0.00194202701918007,0.00688747863321275,0.00239766974113192,0.00585776455390536,0.00800803868965087,0.0177953635260772,0.0116726345817692,0.000518000460963779,0.00034803337755769,0.00232328627837941,0.00249929886156704,0.00161904803791768,0.000663184514404772,0.00506264213907856,0.000860621970405296,0.000852473168851774,0.00401375689838121,0.000576799508120365,0.00178640514069476,0.000890411617045271,0.00177372927498304,0.000152647402893876,0.0107141623606503,0.000519485532137654,9.93103724087185e-05,0.00124812984531273,0.00111523302985082,0.000406273045425278,0.000649734025522159,0.000633386564486931,0.00292350718400662,0.00013045385208091
A[Del(T):R6]G,0.00107472231348028,0.00429621042566449,0.000910852056402674,0.00511183819474264,0.00959562688424817,0.0273575722157941,0.00293327625812091,0.00101875573300645,0.000207628013249104,0.00243781164573154,0.00338872337922006,0.00165913406560306,0.000713140527362611,0.00921464877749664,0.00108632952781086,0.00141243759929472,0.00631052242717819,0.00116433107745407,0.000960957477191863,0.00088534882256897,0.00146515836374545,0.000128065004309417,0.0126025544562974,0.0016058543099417,0.00116755829046258,0.000428150585608493,0.00102492426173038,0.000633441618370576,0.00124879338881349,0.00135308347525274,0.00508225823648444,0.000139661040205228
A[Del(T):R7]A,0.00244640803139939,0.0124822235341502,0.0052626662373149,0.0131461576163657,0.0302375716149542,0.0472980329398918,0.00672240846652191,0.000298591567430053,0.00287909597790177,0.00281610863828468,0.00156470726056323,0.00132525902666305,0.00116524960820382,0.0250089991782888,0.00146968111171837,0.00188390770618418,0.00533766596594902,0.000567384563510485,0.000851262636331473,0.00272240042097829,0.00473239127019076,0.000901713636048677,0.00744273729696586,0.000279167138810781,0.000531945423063155,0.00050093969628005,0.000523182848756301,0.000332052446750681,0.000799820289537828,0.00178055763255926,0.0140952960494493,0.000466669561830478
A[Del(T):R7]C,0.00371300756069976,0.0106412134424525,0.00508488010322764,0.0135865811865027,0.0191079525972573,0.0289022501724695,0.034791450925204,0.000370678248731255,0.00305895489241444,0.0048618621670714,0.00173202699791473,0.00124309187221949,0.000894260033458716,0.0126594982564871,0.00110614797100791,0.00104540325891305,0.00604774250950509,0.00017985958951622,0.00118945832579332,0.00133423726789923,0.00224062022174877,0.000320225867470925,0.0065737144057827,0.000655186155465127,0.000321279031898106,0.00119919212320121,0.000758732236002512,0.000651088044627259,0.000751524158933998,0.00288879346077512,0.00751725297195181,0.000401719642882588
A[Del(T):R7]G,0.0016293578994621,0.00664717525217368,0.00316938150018293,0.00816098437318199,0.0210746617119791,0.0366597139291078,0.00586378591655522,0.000392231235642416,0.000870619193852349,0.00101312511602578,0.00120395101440473,0.000622965179197199,0.000613553148467924,0.0204134469767104,0.000392648630049583,0.000474313298007645,0.00409902400327281,5.85385157091034e-07,0.000397027366036228,0.000766700856708794,0.0024745124060882,0.00033496685906195,0.00562093218777648,0.000492533111931521,0.000119202583837352,0.000472469371305971,0.00070990648294703,0.000993836411537698,0.000494872331212898,0.00145409749268139,0.0115121096178307,0.000228159859724664
A[Del(T):R8]A,0.0030131865222635,0.0196078826256433,0.0071263712670787,0.0117790408789399,0.0477707853327444,0.0239592323604415,0.00679175381512395,0.000286524787465049,0.00576752931221655,0.00332787347051255,0.000284327361483103,0.000334671940138846,0.000501722156805043,0.0385042105872328,0.000755110758593459,0.00147659482496157,0.00292534670109644,0.000754366339104646,0.000832303591056671,0.00184311745310457,0.00573796048107786,0.000148782644353536,0.00493291377309149,0.000975273100170703,0.00062922840086295,0.00114904972435786,0.000246788292360847,0.00130746878912691,0.000276396395281137,0.0015925519784181,0.0252450591499312,0.000311545589993828
A[Del(T):R8]C,0.00284473877856829,0.00792751570564076,0.00547677232488531,0.0101738446474545,0.0308439562720993,0.00866764187532816,0.0558013968817039,0.000112966671780021,0.00468656812460161,0.00416651523012442,0.000515096353743764,0.000486439876073819,0.000470653589312591,0.0213553233045426,0.000269184989630491,0.00183904503473602,0.00417073331179275,0.000763098334364587,0.000346299516109836,0.000794761846280816,0.00389220910943571,0.000560643415138867,0.0018280651221552,0.00124203199245091,0.00029981513302715,0.00161338298748497,0.000499575540578945,0.00184242443771419,0.000720511412585046,0.00230288368784993,0.014859385939895,0.000318863194022432
A[Del(T):R8]G,0.00125570119322198,0.00269148737465131,0.00205118191948338,0.00524545238675352,0.025093076366644,0.00919255790777207,0.0039039035584992,0.000152317727566603,0.00164032301917557,0.00182493100897116,0.000372638686707532,0.00024709724184602,0.000519051144153229,0.0246642394957048,0.000673628907858297,0.000774239056724784,0.0015561979069338,0.000770415648828225,0.000586963622147701,0.000217419001661991,0.00196869694165008,0.00012443255365948,0.00193105205230226,0.000492277735690111,0.000272210602917275,0.00108406982466154,0.000324808763656022,0.000550293426175721,0.000430725445442266,0.00179636967172793,0.0170595949141097,0.00046452770341832
A[Del(T):R9]A,0.00248435623452625,0.00759483649644808,0.00607399188965784,0.00960356178332068,0.0670012050894883,0.00554325822214016,0.0061607376858682,0.00022964300475564,0.00754041703758341,0.00535460082184046,2.22933313514737e-05,4.12595595698598e-05,0.000606727940205012,0.0599204693548382,0.000689595009936339,0.00294470128223696,0.00237920409692515,0.000361621680792986,0.000840031544483513,0.000989898853041294,0.00531075984219579,0.000548668999333551,0.0026967700070353,0.0017434378217127,0.000435875229065454,0.00385693903241237,0.000265537157236687,0.00100980047147763,0.00102677261424071,0.00495482195354093,0.0460913340316536,0.00202950235679118
A[Del(T):R9]C,0.0043737639992164,0.00261291628205905,0.00709765310508,0.0100831500526121,0.0457800195876923,0.00253582026025137,0.0447577604788655,0.000222965521290491,0.00335084021653784,0.00566723950555644,0.000112780694580931,4.69488649144241e-05,0.000611344634226531,0.031225839683004,0.000544996572159507,0.00210246772197748,0.00245014093247655,0.000756317622961616,0.000397643798118914,0.00035615476819474,0.0032204866138579,0.000345294000735318,0.00214936337935405,0.00168823506223368,0.000787039153388066,0.00119778767595605,0.000218967396093471,0.000949726485919042,0.000257267123547389,0.00513218117359232,0.0274726944228015,0.0013582861410255
A[Del(T):R9]G,0.000979837873922803,0.00134790103585893,0.00235055340952844,0.00372109156674101,0.0321537006229941,0.0010532066764879,0.00288886773916632,4.82125317126285e-05,0.00169117917506431,0.00105852678190197,7.84970378016467e-05,4.46976190277056e-05,0.000536503588819257,0.0340724101776943,0.000283688475974433,0.00176530749117094,0.000382051640949784,3.90256771394023e-07,0.000418286755424467,0.000142371859826423,0.00180142850569037,0.000355621142408686,0.000513468288337846,0.00123241067794615,0.000438906275329876,0.000728902066586006,8.9724993915005e-05,0.000624366664297027,0.000257175288349435,0.00168939690513347,0.0292332571405659,0.000757446215288864
A[Ins(C):R0]A,0.0010510550729869,0.0389058873800493,0.00182849069876867,0.00282702190964031,0.000600834697380644,6.24584639623737e-05,0.000700967203250434,0.000689505689054714,0.000125054487957476,0.00329959787550338,0.00056310512480167,0.00114441368388951,0.00146963514950736,0.000103877313788992,0.0015619886779435,0.00431585595252398,0.00132945337901059,0.000188152545908343,0.000397463378972762,0.00566507134624857,0.284011577966447,0.000151147961055821,0.00346391899013212,0.00160057146961596,0.000950692820646467,0.00163794265331951,0.000568497945955412,0.00296209448171691,0.000529723788836313,0.00207551571626702,0.000312616540315497,0.000160306312860061
A[Ins(C):R0]G,0.000140259189069431,0.000191275340568736,8.46947586098625e-05,4.95638294392108e-05,1.09445952111358e-05,1.71479282289062e-05,2.72610456203236e-05,0.000558136279689739,3.29322219156312e-05,0.000443520034682051,0.000131270005106558,0.000244530081555476,9.26112783544127e-05,5.70387159999762e-06,0.000338845602553438,0.000248501084579548,0.000326564264769429,0.000195372296179133,0.000192161425580681,0.000337448075058479,0.0103368521425055,0.000173998609911822,0.000499523123048034,0.000888254668583911,0.000582536224482307,0.0008644554403516,6.61787667437069e-05,0.00621496817521671,0.000126851958933393,0.000195001591728329,6.28610104204304e-06,1.36360039018823e-05
A[Ins(C):R0]T,0.000281463878916756,0.00119959479945431,0.000399893973350916,6.31243283044917e-05,6.12019231680694e-05,5.2996967062029e-05,6.10421465906086e-05,0.0013841925864577,7.0165021726398e-05,0.000936133131746812,0.000127891050703112,0.000616996009741138,0.000627141074252618,2.43897118321259e-06,0.000209222462647678,0.0023129823310197,0.000480777480195242,2.43910482121264e-07,0.00021214284601701,0.000325306866991673,0.192535802157777,0.000144347675536752,0.00199386418616254,0.00143361209307789,0.00112668711103567,0.00214904037751929,8.59399741953577e-05,0.000225805487827349,0.000195792642037207,0.000606704383921924,3.33503611384578e-05,0.000103904041339905
A[Ins(C):R1]A,0.000466599989976577,0.00043828027237076,0.000218161735037983,0.000158657836723787,2.46743773310822e-05,4.35718987461798e-05,0.000164801545168725,0.000499700834323892,0.000325660653682883,0.000447797367141994,0.00108000531371867,0.000561663554476553,0.00018367400566034,1.57616625801068e-05,0.000574930654498201,0.000332303112646315,0.000815828409106211,0.0408375417647919,0.000435501748953133,0.000860756749587464,0.00716716767309463,0.000600853799077708,0.000203688926116565,0.00115210741429996,0.000669418302642001,0.00090144325357542,0.00104928757252369,0.000644984861711761,0.000348413557516398,0.000603084392961123,7.86479947317771e-05,0.000229528406670076
A[Ins(C):R1]G,8.36294509263363e-05,1.18482040457882e-05,1.98629920255399e-05,7.62108279693145e-06,3.12985896625322e-06,3.42759863208148e-06,4.40001647573068e-06,0.000209804178985546,2.52081896395657e-05,0.000372261852232946,5.08752722871393e-05,2.36195823184291e-05,3.56105774574981e-05,6.92443542820126e-06,5.47584458385809e-05,0.000214619723754521,9.55210775846578e-05,0.00605224835706777,8.37445536722002e-05,1.10830555252305e-05,0.000761866718203402,0.000255834344031048,6.80651268664062e-05,0.000206966373075699,0.000151589756094492,7.57311855040898e-05,6.11310724562089e-05,0.000194589610621719,1.06253324032387e-05,0.000143650596357413,1.32647322741642e-06,2.02808764199701e-06
A[Ins(C):R1]T,0.000225980258612481,0.000359485412244461,0.000147888471600185,0.000175474504009607,2.53986324354766e-05,3.04973486017762e-05,1.79845994386981e-05,0.000498273610880635,5.49380603315876e-05,0.000458411178412459,0.0008718554651434,0.000371749665798611,0.000183282295404965,3.79754929587743e-06,0.000126962122892753,0.000329810169709357,0.00041286519774036,0.0363390031788365,0.000426781490222455,0.000482297189668053,0.00541058674146376,0.00107993602578601,0.000209112700285449,0.000585632653742832,0.000521231281823566,0.000286555667227945,0.00045495937030161,0.000177213345379404,0.000569157822837616,0.0006494324794761,8.29834440345221e-06,5.07615497126178e-05
A[Ins(C):R2]A,0.000124298987333373,9.05283115905306e-05,5.65727156484755e-05,5.30508148617116e-05,9.58277076443349e-06,2.03039683220208e-05,4.31017855232829e-05,0.000578210720967792,0.000136670907684393,0.000514501990181689,0.00121532531717469,0.000428795458640699,4.69053978756109e-05,5.26179459508287e-07,0.000173947473821885,0.00010022248691599,0.000658061607254808,0.0156415889616653,0.000516058897709982,0.00041992128203771,0.000880954974554619,0.00312407651013909,0.000357921983101439,0.000511009027831807,0.000469101669631424,0.000949539518070224,0.000661000623654094,0.000396596369092455,2.20220804692881e-05,0.000244634108244258,4.44961913885326e-06,2.76182666694715e-05
A[Ins(C):R2]G,6.25070750021371e-05,6.1966394040926e-07,2.71667239913245e-05,4.15841559428023e-05,4.43458323519894e-06,8.61370438844825e-06,1.04130320307315e-06,0.000245968593347662,3.24535700256077e-05,0.000109536541234464,7.2854658641358e-05,3.38028412093001e-05,1.81169803521893e-05,1.74674328771194e-07,2.89338419011802e-05,6.60475357037588e-05,9.8686846749092e-05,0.00136609382826478,9.52462742393875e-05,1.27206273220678e-05,5.61248591253273e-05,0.00177453661809088,0.000121808192083816,0.000176073444869957,5.64994694911047e-05,0.000120721926564553,5.91113939444289e-05,0.00081737214897086,1.28110101145358e-05,7.43725109193824e-05,4.84470686117548e-07,9.06868457803541e-07
A[Ins(C):R2]T,0.000104893001819337,0.000122039370486157,6.88874140518947e-05,4.30185187407104e-05,8.32212901613923e-06,1.39687063092944e-05,4.0382827159703e-05,0.000454487384760088,0.000171709683857133,0.000406924149134361,0.000974049416569472,0.000258798407782297,0.000134631729270972,4.16199326578276e-06,0.00017350633004402,0.000138229565287513,0.000287340974978791,0.0187653017240959,0.00115968916667824,0.00034408385033267,0.000767304458983366,0.00187457684325804,4.86667423796488e-05,0.000684067630529143,0.000372233303161562,0.000587900406093499,0.000463312448212006,0.000540629029889006,2.95525667014884e-05,0.00070762688472516,2.96090456538818e-06,3.85204743840115e-05
A[Ins(C):R3]A,0.000333590878581242,9.3999577182638e-05,0.000370533837004328,0.000237729146824562,6.52894674990794e-05,0.000184149806314515,0.000411917087654889,0.000786745375602536,5.64469071524233e-05,0.000244485961819978,0.00031944065298022,0.00025311099982154,2.76856845671428e-05,4.37569975937813e-05,8.2465577769226e-05,0.000134268670414535,0.000256051077421796,0.00470498441802276,0.000576980429393959,0.000158219451391639,0.000370289505445181,0.00672894587781581,0.00013512912277873,0.000808239506738674,0.000652757137216237,0.000209280800484563,0.000331106115247784,0.00909151985574777,0.000109880814351557,0.000414549976095349,4.25913578071464e-05,0.00021453374893323
A[Ins(C):R3]G,0.000131210988108498,1.02703560493757e-06,2.39517572174074e-05,1.73813445941914e-05,6.12096154199952e-06,1.02596140697473e-05,5.99123666447907e-05,0.000795182277048894,3.66909755900802e-05,6.47208113116978e-05,2.88311550056516e-05,8.38283139663826e-05,5.97777284661477e-06,4.80030933141576e-06,3.92830277487528e-05,2.90499962075333e-05,6.99999617873536e-05,0.00117120935304989,0.000133374853792834,5.10439867856391e-05,2.21228283253206e-05,0.000740914338091569,7.7204863576621e-05,0.000197970934897146,0.000143463739324133,9.90619599991147e-05,8.66519183807199e-05,0.00125775916248317,1.91200882139524e-05,6.97661741069022e-05,2.12153093478917e-05,3.43224978502518e-05
A[Ins(C):R3]T,8.74783263915496e-05,4.7880514654771e-05,7.01917428856868e-05,6.85815017080273e-05,2.63696313131817e-05,3.10735825747059e-05,0.000283731302175926,0.000498957129136395,0.000148386945317355,0.00013724294131746,0.000253366558970299,0.000304851707539932,4.95955480730294e-05,1.33852291195407e-05,9.77735027669234e-05,0.000201356649244876,0.000161620735884138,0.00527334462346173,0.00027778534535863,0.000153500508997969,0.000168670808980338,0.00248210421446006,9.29756206062313e-05,0.000408721200794655,0.000310541146397332,0.00037734833870599,0.000241125782700898,0.000615635551514493,6.01887887388301e-05,0.000558414111245393,7.57960021810976e-05,0.00021135146507221
A[Ins(C):R4]A,0.000318511162834813,0.000351366667099284,0.00049341842676141,0.00024925763172614,0.000210992849062493,0.000377131888524451,0.000752943886661347,0.00108458343997248,0.000116929554352203,9.81861247654185e-05,8.19374865859987e-05,0.000330032836731323,4.22498376614384e-05,0.000208843646541312,0.000173857829631731,9.88317956081824e-05,8.74780848206893e-05,0.00214738788459561,0.000266163345360675,0.000214854359056735,8.96084846177107e-05,0.00153813166125717,9.90942974373609e-05,0.000670686382987242,0.000591253108059862,0.000391774191228471,0.000145663179528333,0.00374412465798997,5.2336879313792e-05,0.000124116881088595,0.000172027653908242,0.000952449315344488
