"","A[Ins(C):R0]A","A[Ins(C):R(9,)]A","A[Ins(C):R(9,)]G","A[Ins(C):R(9,)]T","A[Ins(C):R7]A","A[Ins(C):R7]G","A[Ins(C):R7]T","A[Ins(C):R8]A","A[Ins(C):R8]G","A[Ins(C):R8]T","G[Ins(C):R(9,)]A","G[Ins(C):R(9,)]G","G[Ins(C):R(9,)]T","G[Ins(C):R7]A","G[Ins(C):R7]G","G[Ins(C):R7]T","G[Ins(C):R8]A","G[Ins(C):R8]G","G[Ins(C):R8]T","T[Ins(C):R(9,)]A","T[Ins(C):R(9,)]G","T[Ins(C):R(9,)]T","T[Ins(C):R7]A","T[Ins(C):R7]G","T[Ins(C):R7]T","T[Ins(C):R8]A","T[Ins(C):R8]G","T[Ins(C):R8]T","A[Ins(C):R0]G","A[Ins(C):R1]A","A[Ins(C):R1]G","A[Ins(C):R1]T","A[Ins(C):R2]A","A[Ins(C):R2]G","A[Ins(C):R2]T","A[Ins(C):R3]A","A[Ins(C):R3]G","A[Ins(C):R3]T","G[Ins(C):R0]A","G[Ins(C):R0]G","G[Ins(C):R0]T","G[Ins(C):R1]A","G[Ins(C):R1]G","G[Ins(C):R1]T","G[Ins(C):R2]A","G[Ins(C):R2]G","G[Ins(C):R2]T","G[Ins(C):R3]A","G[Ins(C):R3]G","G[Ins(C):R3]T","T[Ins(C):R0]A","T[Ins(C):R0]G","T[Ins(C):R0]T","T[Ins(C):R1]A","T[Ins(C):R1]G","T[Ins(C):R1]T","T[Ins(C):R2]A","T[Ins(C):R2]G","T[Ins(C):R2]T","T[Ins(C):R3]A","T[Ins(C):R3]G","T[Ins(C):R3]T","A[Ins(C):R4]A","A[Ins(C):R4]G","A[Ins(C):R4]T","A[Ins(C):R5]A","A[Ins(C):R5]G","A[Ins(C):R5]T","A[Ins(C):R6]A","A[Ins(C):R6]G","A[Ins(C):R6]T","G[Ins(C):R4]A","G[Ins(C):R4]G","G[Ins(C):R4]T","G[Ins(C):R5]A","G[Ins(C):R5]G","G[Ins(C):R5]T","G[Ins(C):R6]A","G[Ins(C):R6]G","G[Ins(C):R6]T","T[Ins(C):R4]A","T[Ins(C):R4]G","T[Ins(C):R4]T","T[Ins(C):R5]A","T[Ins(C):R5]G","T[Ins(C):R5]T","T[Ins(C):R6]A","T[Ins(C):R6]G","T[Ins(C):R6]T","A[Ins(C):R0]T"
"T[Ins(C):R3]T",0.163489898066231,0.673818630532746,0.463571425804084,0.484206446059297,0.778714233427875,0.763227081084257,0.752115457586527,0.707296997105407,0.643899082982532,0.715460224549147,0.650366151113497,0.524863166095491,0.462681003730316,0.792493545111732,0.758299261974551,0.777641164878696,0.717527246172159,0.68914156636162,0.747274973655533,0.722155732624609,0.594641469852245,0.626386992022237,0.789825074539719,0.760958801888311,0.752197896794141,0.73619606673417,0.68623226873958,0.759874246318291,0.206545213555949,0.558327322160354,0.369249372907261,0.458796981697623,0.586420618901534,0.404063601728196,0.561011085162759,0.775930842945082,0.598446516862688,0.775931815146547,0.084415104590124,0.506266528118414,0.523391000014674,0.387731404139977,0.321839446103095,0.43886941906021,0.484685673342051,0.443198606608843,0.558847022847101,0.711029558348339,0.577006506060501,0.753305828203164,0.567803939693966,0.418625634550846,0.603766346179385,0.615829922102574,0.403170717287437,0.741546676755844,0.656180327862271,0.620872319506769,0.77285498157648,0.851698023478818,0.671978603407686,1,0.626019634082743,0.715836265416067,0.568860201920389,0.607984933172715,0.716164858790573,0.662243953310871,0.763934994562445,0.710831300456121,0.701630274256025,0.611472501868572,0.75430868670378,0.563315495516096,0.680236990427684,0.737544853777051,0.778044664152395,0.757099338568215,0.7700060439427,0.763822042481886,0.597469805435898,0.736112625817613,0.558805126357819,0.622801325411012,0.686347559617644,0.667248576062916,0.697178810905347,0.720355992005985,0.693669400103559,0.0651574243053752
"A[Ins(C):R4]A",0.0577881199968393,0.358026641896054,0.340053392065233,0.174418861143772,0.849762565877668,0.664812848323277,0.930569557708159,0.452547312961235,0.402483538407975,0.501107650862539,0.342665729458805,0.355729051192729,0.242607871108488,0.781544521804305,0.584889465965141,0.878487331812419,0.490577988485366,0.449355870891959,0.558045457953492,0.444947864718755,0.363750889631969,0.353819656825107,0.841957374732245,0.631912684156068,0.939034911284422,0.474263770277183,0.408616577302223,0.559756184084555,0.0802611544048955,0.239384821210516,0.128185295744846,0.177331796321671,0.237483247238303,0.16286265653802,0.260923916024798,0.594986695571153,0.250324677254859,0.491676042605563,0.0394382216943062,0.29742268471509,0.250468687992701,0.133360928320451,0.112824360119009,0.147925774259622,0.201065428495263,0.226296407126926,0.266099357146018,0.440217807949107,0.247100041575439,0.427474389547975,0.405475279306896,0.271376292540708,0.367808816757956,0.395307893756572,0.217694645653876,0.646198244265597,0.398106754393171,0.516989060565255,0.469821962595776,0.649742156711554,0.366934874753476,0.626019634082743,1,0.563971850368664,0.991351638131799,0.99686275367833,0.938883004015261,0.991608879611028,0.941254827488862,0.960532042331764,0.978989978289057,0.9975333682417,0.840042342304722,0.990698476706838,0.989258084670788,0.886657363382365,0.890007643611262,0.948426293002365,0.749877603886032,0.930845828747347,0.997486725803763,0.942267907470244,0.990435216052202,0.997553820053901,0.98035883993592,0.993273077136046,0.985520578251378,0.961134681453386,0.98625873094963,0.0187009693001984
"A[Ins(C):R4]G",0.161458994421628,0.712148193484384,0.450083605423174,0.517084995713585,0.830067819203891,0.878888408587089,0.749693993325343,0.854631486377116,0.777215867686188,0.842053753171399,0.678023027591479,0.593812086744423,0.554737761048486,0.862547908606269,0.872528110492545,0.800679104745417,0.872901983336293,0.83775097514819,0.876000136040524,0.720460381130994,0.62724967421534,0.6347724861965,0.829061364877905,0.870613884947932,0.744155887709717,0.857352820762177,0.803856496322896,0.845364122101322,0.21618390602637,0.323730121496462,0.127526795099598,0.176087853342899,0.345696158112155,0.345408438766502,0.292876226089861,0.721272958769293,0.685281259518424,0.77405728702469,0.0738682575566395,0.563573477860952,0.339433438181537,0.165904838296071,0.138442801085906,0.163018886694508,0.233684543635689,0.331479344560403,0.290812358494328,0.723615314267374,0.741634836283999,0.745724178014405,0.499474947751989,0.374266158765286,0.686024688049865,0.345956203931461,0.187176683959145,0.498066950919187,0.38913561131757,0.526105649874747,0.45493612908971,0.704753649011671,0.745505916074445,0.715836265416067,0.563971850368664,1,0.474944321488963,0.523893832409317,0.730874755668665,0.593785611040893,0.727311633095166,0.696167716406151,0.628773896900435,0.547054426586708,0.830910410552338,0.468612774783235,0.615806608958938,0.771218601001196,0.776377864781368,0.725340575417826,0.84177433264777,0.733506456859962,0.525504450273058,0.742525068526233,0.463649696489513,0.539761496611309,0.647976429178537,0.596073977940723,0.628704649444837,0.705141519585281,0.611770179670859,0.0438783631951567
"A[Ins(C):R4]T",0.035951598924055,0.279828081773686,0.29624010129743,0.11226371267264,0.784907214282608,0.577018516164676,0.885618020647808,0.354794599118739,0.314735402649513,0.409504092185755,0.269836292225694,0.305462148973867,0.175674751529874,0.706852213413774,0.49210718340555,0.823560808948442,0.392771661302975,0.356174356114675,0.467526931008958,0.368739644952716,0.296041189738467,0.291969781162202,0.776525508173745,0.54261630631609,0.896857027576524,0.37565106656599,0.314334892783631,0.474198982475456,0.0537499848745115,0.204936559372862,0.116510031918454,0.161144692768012,0.200333069141998,0.120935001347513,0.23202528156708,0.523337011420907,0.178100298332956,0.410307196596956,0.0258251109126482,0.235835404311282,0.21614967418926,0.114408106486946,0.0974878240151352,0.132833379098483,0.180008471185805,0.190591565825492,0.24234247033496,0.365637767491332,0.159932503910337,0.353607549764651,0.362370739339626,0.236049177579002,0.280264187327875,0.36994940222036,0.202984646392722,0.619539401397777,0.367577038501838,0.482992538703757,0.435320132641231,0.594724039978213,0.289633566885875,0.568860201920389,0.991351638131799,0.474944321488963,1,0.996212628363075,0.906717100658779,0.980178397219125,0.901263412231377,0.927984024619808,0.959748370559489,0.992503050106992,0.789563796535999,0.999395287600216,0.973674367011172,0.840927473824139,0.838758408197169,0.910328268555622,0.676174428278299,0.890295021216002,0.995497308722848,0.907399061515129,0.999467703025799,0.994254709404044,0.959985653584772,0.979991632078147,0.965789155217305,0.929005263275442,0.970204670033129,0.0123399394984607
"A[Ins(C):R5]A",0.0487859471980895,0.326592414966914,0.325912741285184,0.150463033413601,0.825345688440824,0.629920630300998,0.915453642518046,0.413496286499521,0.364650445042282,0.464503370348761,0.31726101234325,0.33580969822531,0.216971252045324,0.754841516194303,0.551366008128766,0.860963117914698,0.45271885797798,0.412367282913174,0.522784965373694,0.41655622330858,0.339515228711412,0.327394581740941,0.818478226905868,0.597983668291259,0.925043052982134,0.435439256136133,0.371389065660128,0.526953759401643,0.0684977932492234,0.223039759696758,0.120550190824248,0.168810764015021,0.219784734142594,0.143189633702318,0.247175007769998,0.56282535173728,0.216231760813089,0.453576042450612,0.0353751267961574,0.268979694671428,0.241738417140566,0.124168058382851,0.103377272151556,0.138853983004407,0.189262746984258,0.209132325515456,0.255718366883697,0.407964912426934,0.21047992743915,0.396774523048548,0.391657702505071,0.254739085177966,0.335135014465433,0.384214452239857,0.209671847082399,0.634293925076711,0.385202360766048,0.50099789372782,0.460147510431939,0.627110771343255,0.332876138001633,0.607984933172715,0.99686275367833,0.523893832409317,0.996212628363075,1,0.927502837039093,0.990884532922186,0.929129783694608,0.950435445175864,0.976421197393079,0.997433555573963,0.820403944187687,0.995966721729264,0.986844540008518,0.873543493515898,0.875457918527697,0.937497628966302,0.725321920354395,0.921061161511596,0.998356669815709,0.928799449493467,0.995720445773184,0.998478573911188,0.974485324752254,0.990963678201738,0.981067301006712,0.950671252074028,0.983931169565652,0.0156452369932114
"A[Ins(C):R5]G",0.0875364557288834,0.505611426439127,0.430312231852494,0.314961241175725,0.913087831465004,0.784883311104103,0.955835779853537,0.624619682409691,0.564185093056011,0.650240508819857,0.506025006324608,0.464298613420101,0.369738434295537,0.877489832940406,0.731992024694059,0.931335400471121,0.655811711857136,0.616486925584637,0.70602349278985,0.579207721745929,0.487715934706394,0.503461719549412,0.911567951882049,0.76434867454236,0.955697125581495,0.63997630318638,0.569469249584391,0.709236868824026,0.122399065197364,0.279545271785617,0.131423081100074,0.187181629695945,0.284218099434024,0.230436081502825,0.285349589274724,0.683790360370449,0.411382757479152,0.622225593366372,0.0557030673650378,0.403059201790823,0.314281700719665,0.15057722396431,0.125435471743997,0.162123498723797,0.221191552981543,0.277419775467361,0.297596058656109,0.583663909145965,0.422787152525126,0.575892239724066,0.468269710869486,0.327769983237536,0.497970003307631,0.4018353516775,0.228366947727937,0.649478095787492,0.42843078047696,0.559011284122948,0.502665828836288,0.725609104225069,0.514757052868383,0.716164858790573,0.938883004015261,0.730874755668665,0.906717100658779,0.927502837039093,1,0.949866688325401,0.95429457552246,0.958678024108368,0.953705671481651,0.934627900150496,0.908241531912742,0.904575842592949,0.953981879707237,0.930546173639299,0.933436923249601,0.962334633631091,0.856830325889084,0.95233349596792,0.92554403760665,0.956420427965093,0.902186689665421,0.932627997338845,0.955371895829204,0.951451106045758,0.954818989167877,0.962678012093518,0.949748628366034,0.0231661386470762
"A[Ins(C):R5]T",0.0647824974074631,0.396318404161987,0.369581482072338,0.207477714186689,0.871790060913592,0.696529527320935,0.94632936261156,0.493532707152226,0.438242656578384,0.537543426115564,0.388061946546995,0.386178481804089,0.273078837932967,0.815379964199536,0.63104884873386,0.907373333089528,0.536168315094727,0.490177564984886,0.599264545581109,0.4884213882956,0.404601902256034,0.389495644913059,0.868470612178137,0.671484126495365,0.955053495351738,0.516542184481475,0.449342149018522,0.597671364220221,0.0878406057792604,0.247756498441616,0.124338170507609,0.178219944604871,0.246152272855155,0.169182982725082,0.263184038859179,0.609059009536114,0.276007273788667,0.51571498940553,0.0349328798276937,0.319771068398917,0.278860668667317,0.130201441748247,0.10827394428432,0.146493874555081,0.200438839725885,0.224993012074931,0.269478173029156,0.466437409180094,0.274274590687019,0.456527237180671,0.433434625456919,0.282039351891258,0.403284402710735,0.400315784327891,0.218571859791382,0.650322896126856,0.405969870272609,0.523959343057472,0.493213864909258,0.672087143976672,0.393764505870187,0.662243953310871,0.991608879611028,0.593785611040893,0.980178397219125,0.990884532922186,0.949866688325401,1,0.956853115557081,0.972000487648346,0.990106222198302,0.991793223075463,0.85774393316256,0.979732527693774,0.993831597246223,0.909490684447862,0.91989711088018,0.966150378245224,0.7914015234147,0.955794538681477,0.989679599371502,0.952343971668605,0.978709061623989,0.992673981400693,0.98324287443342,0.99530821019293,0.99086873990696,0.973001256596135,0.99331084049518,0.0197795278236124
"A[Ins(C):R6]A",0.107969107388011,0.566924291874403,0.462558517733414,0.348994835298178,0.960651819691832,0.845926157323394,0.987968051962813,0.6828277317143,0.607588734995474,0.711852996482519,0.542125620729886,0.480689339900888,0.397576845019003,0.927886925629332,0.793774545097936,0.968038393157326,0.708832963601639,0.668264998042101,0.761315670293409,0.647069060549166,0.53409336175238,0.531120849417481,0.961840417836215,0.827524687177502,0.989275698649111,0.710743930489178,0.63944282455797,0.766517564075865,0.139699503057911,0.305424310797848,0.133321205753013,0.200041908907541,0.307951643116159,0.223840581128998,0.308087345635252,0.733646176809591,0.394413581928445,0.663372083332969,0.0668996132993184,0.42440449637558,0.33796682735119,0.158816538884447,0.128694830299202,0.161640042253628,0.227768308381853,0.27122234739606,0.301958896614333,0.575029777248967,0.417685270467673,0.580138934440635,0.506085330080016,0.331346425969452,0.553624331850661,0.432794768933414,0.228676015356154,0.665248952127237,0.449727109516016,0.560816890192388,0.552231763193699,0.744927506783266,0.514878733417878,0.763934994562445,0.941254827488862,0.727311633095166,0.901263412231377,0.929129783694608,0.95429457552246,0.956853115557081,1,0.9780550370716,0.973924749960435,0.935517224100237,0.898493160694667,0.899752445113767,0.96483465516831,0.942612394229089,0.968458456440128,0.993257696895348,0.893018921085568,0.983885807941251,0.928133252354905,0.957304953749234,0.898086335745318,0.936653396997942,0.964342741699954,0.963519347044148,0.978469482585419,0.980656712116248,0.970285413844792,0.032745553957623
"A[Ins(C):R6]G",0.0908665269364843,0.508279368544299,0.414193040044899,0.305480636490626,0.936942162874377,0.804815592153976,0.976389046596012,0.62852939234994,0.563234101127651,0.664584486731206,0.498892840689962,0.449880968995936,0.375715862091602,0.898982769212241,0.751264378140585,0.956462473629377,0.666864512955544,0.621042767863985,0.717963750752935,0.589936242478381,0.494445747852169,0.476677534944282,0.934617499602099,0.785429932462114,0.980730845264625,0.649924144937449,0.577680408246789,0.715123454522187,0.121387201797942,0.288596385233013,0.128942935096419,0.189819852538994,0.284424599694051,0.207287299901908,0.290189440283465,0.684551280648547,0.358920259634891,0.609037341517219,0.0477733099476851,0.401881150469939,0.296769295199199,0.145802092190424,0.116611863975713,0.155627284286861,0.216088129460326,0.257390223027783,0.290025708689432,0.546423803721682,0.37837473423747,0.541367264233431,0.480158265138928,0.314048494403891,0.518314289463944,0.416797319914643,0.229058027193605,0.658076950517162,0.430650017883055,0.553453722573397,0.515523481393851,0.706439063359352,0.479664348042869,0.710831300456121,0.960532042331764,0.696167716406151,0.927984024619808,0.950435445175864,0.958678024108368,0.972000487648346,0.9780550370716,1,0.978247787494929,0.958392212192303,0.899271773345044,0.926458165910407,0.975528467069772,0.943903752074956,0.958175190879447,0.984775092473725,0.875967319087736,0.976803180691137,0.951716399876932,0.961539371498549,0.925211623924421,0.956080447403971,0.973823753935315,0.974436494619887,0.979868639280124,0.984711225525652,0.97632470556124,0.0282047744093873
"A[Ins(C):R6]T",0.0809129238174862,0.449452308505818,0.397852458900653,0.249446522800254,0.902213713828755,0.745234836224504,0.962905977693822,0.550348947936265,0.487303862083159,0.592768766687647,0.440980373270443,0.416076370930508,0.314092068333046,0.854576190680799,0.685841738467001,0.932366239102381,0.591258295050843,0.545957630765678,0.647211218754288,0.540223246663108,0.443947432408356,0.433380457088348,0.901345684389247,0.721944029975241,0.970422498011198,0.576038457085395,0.506887256356561,0.651441001094172,0.104651462258604,0.265251847322426,0.126182621470515,0.186155153708924,0.265113778137468,0.180611287344949,0.277207324120527,0.639342542922848,0.304737245543893,0.55574356996373,0.0417852867094846,0.349264710692518,0.307797125909728,0.136213286149564,0.111657997111122,0.149603326586397,0.205725736395465,0.236203970932256,0.279387871374654,0.498427412114812,0.31534488264442,0.494708096080474,0.466452122138754,0.294355995295262,0.45332278574004,0.413528174318799,0.222542248152097,0.65701250798381,0.421710194418369,0.527560388198043,0.519677148731698,0.698118560228299,0.428518963379546,0.701630274256025,0.978989978289057,0.628773896900435,0.959748370559489,0.976421197393079,0.953705671481651,0.990106222198302,0.973924749960435,0.978247787494929,1,0.978619506539336,0.87232240686718,0.959043391460507,0.991045122442992,0.92406485172038,0.944526668999386,0.981207554953894,0.830811001712769,0.973810717346591,0.974426225227143,0.955428232814652,0.95792608492734,0.980170092848426,0.980425877001844,0.991230621300791,0.993303568651948,0.980882319305532,0.993787290442587,0.0271910011454923
"G[Ins(C):R4]A",0.0516691340030787,0.338782848726564,0.331555371271339,0.15918718562889,0.841436853230663,0.652915758231612,0.92542116510488,0.438537888834567,0.385943946464373,0.486592334101358,0.330425503864584,0.345775400211955,0.231870182200257,0.772771614163766,0.574689222535389,0.875030540373389,0.478984841326623,0.438711664729807,0.544590669130774,0.42537466099024,0.350002936290172,0.334818199637506,0.834198880912086,0.619924827796024,0.934323114587156,0.457541731043705,0.393714985163817,0.544703784895274,0.0730479754955981,0.233966485330271,0.125381894600441,0.174442272229614,0.227953988190537,0.152153175764214,0.255113930937862,0.57373270048779,0.230901111796507,0.470760020603723,0.0310190046823501,0.285358435034223,0.240247335310909,0.128037031997663,0.107298788666722,0.145464145262196,0.197123926492973,0.216735244811074,0.260583908406634,0.425135626614009,0.230213051049211,0.414144962377327,0.398780793482806,0.261442039015841,0.357282123712466,0.391756989784646,0.216452030635115,0.640830752620632,0.390845429855563,0.506113909773866,0.46150274845361,0.634725961258632,0.348572142752058,0.611472501868572,0.9975333682417,0.547054426586708,0.992503050106992,0.997433555573963,0.934627900150496,0.991793223075463,0.935517224100237,0.958392212192303,0.978619506539336,1,0.831848519971535,0.992321530826355,0.988730562688303,0.884910687565202,0.887121310732593,0.944027026477928,0.746179304708864,0.929201972230534,0.99872388305154,0.936434952825574,0.992070459776016,0.997548478773677,0.978440443126471,0.992674429202095,0.983557449275646,0.958550876948314,0.984734886663668,0.016171939485925
"G[Ins(C):R4]G",0.103323197756751,0.592161843013894,0.420533881101168,0.374744802402359,0.906247278271792,0.827071994201043,0.904193012282867,0.7090963465026,0.624844411470293,0.728621133481887,0.580826719676685,0.534456412774117,0.445011225880679,0.891698389120926,0.796140190042068,0.912994280614425,0.748473141528198,0.70349528624766,0.785202527151355,0.637801185349367,0.552008671697373,0.546915202833736,0.899860880519775,0.802624404337226,0.907151052414367,0.719340523989812,0.64935874984126,0.76397744135179,0.147656132304926,0.315297801677018,0.160234524962347,0.201540280693591,0.329414320565356,0.300193459955978,0.3133773190296,0.704852329383757,0.532700294948294,0.700645237726642,0.0774269077714072,0.495419541162686,0.357128799930513,0.17793543241045,0.158066188629709,0.18649550154876,0.251471649228794,0.332928880831786,0.327529697259387,0.650410600728533,0.554461683275329,0.675992912755298,0.50878667369181,0.368583679873481,0.579042904521669,0.405530198817194,0.237820737810859,0.632828534866688,0.43847874433957,0.582314350211124,0.517933676181793,0.752089580336034,0.641871818418513,0.75430868670378,0.840042342304722,0.830910410552338,0.789563796535999,0.820403944187687,0.908241531912742,0.85774393316256,0.898493160694667,0.899271773345044,0.87232240686718,0.831848519971535,1,0.785609127856639,0.870358634711642,0.909411226251747,0.909523692121957,0.904795010440579,0.876407579877724,0.907336484758491,0.819500207791042,0.913295110406316,0.782093098760837,0.829617856675563,0.883974008672215,0.859302432146802,0.869756228878474,0.900989424188383,0.86518623411045,0.0307153817189037
"G[Ins(C):R4]T",0.0334198277330401,0.271238828931644,0.293875808181254,0.108751963712514,0.781429788801155,0.572507546154,0.883503243175357,0.348253867998061,0.307019239102566,0.402937226826151,0.262692542669984,0.299966776936413,0.16946304616604,0.703387530573244,0.487727225738613,0.821306804103805,0.387477625271312,0.350849264096512,0.461998446662204,0.362155720416882,0.29335231279162,0.284543785357374,0.773749084026913,0.538797835936788,0.894693018764994,0.369933206121836,0.30850997374703,0.467357260383537,0.051509578792455,0.201502877980524,0.114247963821374,0.159043739647971,0.196308114991159,0.117720380027119,0.229227668214213,0.51832714162338,0.171010069832918,0.404410022073229,0.0241068555655464,0.228759887326584,0.21089444534766,0.111875048914652,0.0941451535257689,0.130380711723979,0.176906386039343,0.185497371949158,0.238597055485276,0.358999661934091,0.154456249267154,0.347923930769734,0.356412174402056,0.231411022780652,0.276315996468503,0.367402315157537,0.20049141691593,0.616036964382481,0.364102156265674,0.479856549232409,0.431373894993579,0.589526966776624,0.282438140852299,0.563315495516096,0.990698476706838,0.468612774783235,0.999395287600216,0.995966721729264,0.904575842592949,0.979732527693774,0.899752445113767,0.926458165910407,0.959043391460507,0.992321530826355,0.785609127856639,1,0.973188251913064,0.83912149044737,0.837771916800543,0.909035336561821,0.673446049550138,0.889557772428625,0.995352810748634,0.905309364721281,0.999683465959476,0.993825419418532,0.958854715938149,0.979542578280107,0.964974562902378,0.92728027371017,0.969333262289831,0.0115691754916456
"G[Ins(C):R5]A",0.0744424641122558,0.414706647434928,0.377318900134229,0.225240808070038,0.885160392458146,0.716470429929499,0.953341382007434,0.5163624324455,0.458084183955099,0.560474327003831,0.409091590843994,0.399282680109768,0.28899511765501,0.830288893116723,0.65171420582423,0.91546828840847,0.557290657281843,0.514810687795385,0.617001437213852,0.501760259732458,0.414051741819498,0.402310812486262,0.881052918229014,0.68916615572958,0.961327214447059,0.541010011034618,0.473392884415647,0.618876693170069,0.102460502721283,0.258426629179479,0.131022029047387,0.186421046665189,0.257430032388837,0.181838645431203,0.273190037095197,0.628352299181839,0.297658566981298,0.534463396879388,0.0435399629328511,0.335668092954983,0.294510641968573,0.140046115075489,0.119546586133818,0.151432209187305,0.209141237377062,0.244050053569573,0.277713405198772,0.485949364795142,0.303535722430414,0.481119287556161,0.447429046849341,0.293211933990764,0.427194739613438,0.406697619350818,0.224548771000894,0.658208211462908,0.41463884774267,0.536147432112349,0.50361431147173,0.687135554175086,0.415521379842911,0.680236990427684,0.989258084670788,0.615806608958938,0.973674367011172,0.986844540008518,0.953981879707237,0.993831597246223,0.96483465516831,0.975528467069772,0.991045122442992,0.988730562688303,0.870358634711642,0.973188251913064,1,0.920654354845854,0.929317882505333,0.972218289566246,0.804941526818941,0.961582899465568,0.985458218369848,0.956760378355873,0.972071882277585,0.989614906066215,0.985930897008775,0.995053753059793,0.993220431662488,0.977573158500997,0.993416006630173,0.0231977675325728
"G[Ins(C):R5]G",0.104715759022052,0.55596386123862,0.440764084965131,0.366035784450514,0.930974045645611,0.840826070245854,0.943019484432844,0.697150061793423,0.614295414323734,0.72285125299875,0.563362876342857,0.506431668419373,0.439977017075817,0.916129225654823,0.807041605215207,0.950030744806161,0.737714958909794,0.689425215677842,0.769796325426228,0.629289361140336,0.550339417201801,0.504320030327005,0.934081728229794,0.829063068631244,0.949726031855475,0.708612548354515,0.643835355717898,0.762089520364153,0.161852084137336,0.303759516127498,0.132366026097083,0.197048181266605,0.312100184732312,0.254673123140264,0.301107450011063,0.698564902123751,0.450693504163866,0.65313990343653,0.0659919058485571,0.457877069459563,0.33613442407092,0.161522331676037,0.134338365316886,0.165953274461375,0.233610019082157,0.30662366987513,0.304967108893683,0.618783018987131,0.504327359721184,0.624563991665148,0.51043917174191,0.354714492244514,0.576311320484807,0.41313044114453,0.23009906493547,0.646009802239156,0.431129736797455,0.575135401047523,0.529333146881485,0.728279962670531,0.565001539107817,0.737544853777051,0.886657363382365,0.771218601001196,0.840927473824139,0.873543493515898,0.930546173639299,0.909490684447862,0.942612394229089,0.943903752074956,0.92406485172038,0.884910687565202,0.909411226251747,0.83912149044737,0.920654354845854,1,0.956856520178096,0.951245676502512,0.904942232054739,0.957095433129424,0.873247935780119,0.934343250233713,0.836070531622414,0.880709777779488,0.928004240611667,0.911102585411225,0.921668004893035,0.946951675584094,0.915736972997124,0.0286250122634735
"G[Ins(C):R5]T",0.11640077499918,0.603723893243593,0.465085904430236,0.397805255775292,0.963383931218849,0.878972128036385,0.968750065512766,0.734515983519116,0.657354296931665,0.752909638625555,0.601442130575609,0.511950055726429,0.463386062649104,0.95206896520136,0.850744502977541,0.979958126327284,0.779174775463204,0.729807617607203,0.806431097159779,0.678074537387982,0.584232272122524,0.551593602808284,0.966437180928153,0.868518422639592,0.972936148606582,0.757129272420499,0.692431822911625,0.797631181252108,0.153198212320967,0.322208933326286,0.137926199972498,0.207172575206094,0.321396778825137,0.254999834168239,0.312642482713915,0.719241219529154,0.440971377999476,0.675621011571305,0.057541732962361,0.462300069775131,0.36950397522907,0.161453682511181,0.12938175151388,0.169743910962203,0.231762088772855,0.28400646328518,0.307131294997067,0.620740445044086,0.48905293189675,0.626343975507727,0.535488923610424,0.35101681620131,0.610153147368817,0.430415498657752,0.233073436048585,0.656358470937462,0.450448248587863,0.558671112654599,0.55660147592247,0.751729531256948,0.567570180964585,0.778044664152395,0.890007643611262,0.776377864781368,0.838758408197169,0.875457918527697,0.933436923249601,0.91989711088018,0.968458456440128,0.958175190879447,0.944526668999386,0.887121310732593,0.909523692121957,0.837771916800543,0.929317882505333,0.956856520178096,1,0.975819997867988,0.947950583462401,0.984946017427595,0.875133545712527,0.94120545845033,0.83484101132756,0.885101299775268,0.929139725035058,0.922825964169023,0.938056056317319,0.961322582493916,0.93366999577196,0.034141028079244
"G[Ins(C):R6]A",0.104832243382234,0.556146279426837,0.45558761879397,0.343697394443116,0.957306599271262,0.838257389037415,0.987799376764173,0.671549289070587,0.598974879895587,0.701631755777198,0.54067999317243,0.481121667257736,0.400589624013174,0.926017004871807,0.789527627318403,0.971203281528341,0.705295172392628,0.659085628360382,0.752104263753653,0.639986899555381,0.532451331039528,0.520517036052355,0.958819864168877,0.822137145088572,0.991470096611855,0.697755843180282,0.626393121524662,0.753491840150854,0.13761551805728,0.302266126858428,0.130751760919679,0.19840817064633,0.302933692582361,0.220222518308539,0.30384180431047,0.717706419532702,0.388655581589121,0.648624074571636,0.0599122396871399,0.418409903946454,0.336693829064064,0.154236009972145,0.120572942269845,0.160235563048414,0.224111129392342,0.266836107808421,0.300899415121312,0.57603128113017,0.415146195593118,0.57343147893702,0.504875423289916,0.330047538755139,0.548447317401441,0.428760662277411,0.228791322958586,0.66631221776292,0.446519327634318,0.559344727669355,0.547520872993994,0.740071319786621,0.510052560791967,0.757099338568215,0.948426293002365,0.725340575417826,0.910328268555622,0.937497628966302,0.962334633631091,0.966150378245224,0.993257696895348,0.984775092473725,0.981207554953894,0.944027026477928,0.904795010440579,0.909035336561821,0.972218289566246,0.951245676502512,0.975819997867988,1,0.898839544659275,0.990367214991294,0.9362029891023,0.962754906265561,0.907131363272944,0.944692116746531,0.970034298279981,0.970734364709358,0.982106539400611,0.986561538024776,0.977356480232714,0.0309716969760226
