"","A[Ins(T):R0]G","A[Ins(T):R1]G","A[Ins(T):R2]G","A[Ins(T):R3]G","A[Ins(T):R4]G","C[Ins(T):R5]G","C[Ins(T):R6]G","C[Ins(T):R7]G","A[Ins(T):R(9,)]C","A[Ins(T):R8]C","A[Ins(T):R5]C","A[Ins(T):R6]C","A[Ins(T):R7]C","G[Ins(T):R(9,)]C","G[Ins(T):R8]C","A[Ins(T):R5]A","A[Ins(T):R6]A","A[Ins(T):R7]A","A[Ins(T):R5]G","A[Ins(T):R6]G","A[Ins(T):R7]G","G[Ins(T):R5]G","G[Ins(T):R6]G","G[Ins(T):R7]G","A[Ins(T):R(9,)]G","A[Ins(T):R8]G","C[Ins(T):R5]A","C[Ins(T):R6]A","C[Ins(T):R7]A","C[Ins(T):R(9,)]C","C[Ins(T):R8]C","G[Ins(T):R5]C","G[Ins(T):R6]C","G[Ins(T):R7]C","C[Ins(T):R(9,)]A","C[Ins(T):R8]A","C[Ins(T):R5]C","C[Ins(T):R6]C","C[Ins(T):R7]C","A[Ins(T):R(9,)]A","A[Ins(T):R8]A","G[Ins(T):R0]G","G[Ins(T):R1]G","G[Ins(T):R2]G","G[Ins(T):R3]G","G[Ins(T):R4]G","A[Ins(T):R0]A","A[Ins(T):R1]A","A[Ins(T):R2]A","A[Ins(T):R3]A","A[Ins(T):R4]A","C[Ins(T):R0]C","C[Ins(T):R1]C","C[Ins(T):R2]C","C[Ins(T):R3]C","C[Ins(T):R4]C","C[Ins(T):R(9,)]G","C[Ins(T):R8]G","G[Ins(T):R(9,)]A","G[Ins(T):R8]A","G[Ins(T):R0]A","G[Ins(T):R1]A","G[Ins(T):R2]A","G[Ins(T):R3]A","G[Ins(T):R4]A","G[Ins(T):R5]A","G[Ins(T):R6]A","G[Ins(T):R7]A","G[Ins(T):R(9,)]G","G[Ins(T):R8]G","C[Ins(T):R0]G","C[Ins(T):R1]G","C[Ins(T):R2]G","C[Ins(T):R3]G","C[Ins(T):R4]G","A[Ins(T):R0]C","A[Ins(T):R1]C","A[Ins(T):R2]C","A[Ins(T):R3]C","A[Ins(T):R4]C","C[Ins(T):R0]A","C[Ins(T):R1]A","C[Ins(T):R2]A","C[Ins(T):R3]A","C[Ins(T):R4]A","G[Ins(T):R0]C","G[Ins(T):R1]C","G[Ins(T):R2]C","G[Ins(T):R3]C","G[Ins(T):R4]C"
"G[Ins(T):R1]A",0.128430227217224,0.428926829304005,0.349273223242332,0.346581354649826,0.194679536504698,0.124089540804124,0.171486564169175,0.158447633433093,0.156873617359614,0.159218181337554,0.132640928230291,0.140053012744834,0.159806676878633,0.161806731702935,0.161466058885723,0.119420022219274,0.121275190172225,0.15340419583169,0.142452180408866,0.154817150744305,0.166870345915505,0.156449793919382,0.156806756455596,0.164299878913764,0.167428719177149,0.16797387846048,0.0932982236537837,0.143215733920144,0.15561283065753,0.143824452694774,0.146771384775341,0.117828111999815,0.138853295950928,0.160834235746791,0.165664686397826,0.164285538890293,0.103697835290238,0.16406262817527,0.143882990278406,0.163095075842601,0.164743949217733,0.35678369303465,0.625181712247724,0.445297421155513,0.426205762690819,0.196896789172797,0.23593351126318,0.422020110320026,0.351096972816905,0.310906711938789,0.1431420039089,0.223292982681428,0.395934794829274,0.246318541473338,0.225535581832547,0.109685726702349,0.15904435864186,0.161176475549322,0.173496766942374,0.164607614260638,0.289873315076146,1,0.63651584817657,0.552184736793897,0.164012610338014,0.130379166547317,0.130022814806612,0.158306800328321,0.170417566023083,0.163855283830917,0.277668614854817,0.362930773263384,0.278940685046724,0.297541567071076,0.134679049480122,0.312267760452053,0.42677101345841,0.341114763974022,0.299837994136511,0.0954758617409816,0.315087647079182,0.34814619243031,0.265556464927591,0.253605657188873,0.101130340522422,0.458942218798919,0.589940646263424,0.668114589466378,0.438646067703448,0.124583390859519
"G[Ins(T):R2]A",0.170923986610801,0.534944362417068,0.514824109728527,0.501169926122134,0.382668482512179,0.229571087739865,0.355347562907135,0.356779177000092,0.305016216588258,0.337674168385772,0.255392123029629,0.269785323356013,0.338890370193628,0.304167010525837,0.332174053938878,0.251898079237935,0.241791250629969,0.319586023501901,0.27762686834656,0.322830772852441,0.362197217099001,0.296944599667053,0.321759980337335,0.353959218237278,0.335775457639751,0.356343775140761,0.171823402761498,0.298108591952252,0.338630337188795,0.278534170818967,0.305900275582423,0.238121046470311,0.270427402477224,0.329502772176819,0.318842104209254,0.335871007549453,0.19620203432696,0.330709336752445,0.324971070786646,0.322124947935073,0.335986116072983,0.464954057336593,0.643507939933815,0.569653657119,0.557960466682279,0.39466521798965,0.364785797526839,0.55285518636611,0.584847109914948,0.523364035524682,0.311654765555396,0.308674868048562,0.547853279418073,0.493677274908946,0.420054777066954,0.244414832452442,0.322923984881877,0.337712460632679,0.328194288549422,0.33340049964198,0.300041765034804,0.63651584817657,1,0.70076521692319,0.33768608066431,0.24846019874924,0.256458092980159,0.329892034816897,0.340924075858286,0.342277332094611,0.339527532977211,0.410406392825279,0.508869599676543,0.497898455964115,0.250948864381281,0.364209712495536,0.546157174495829,0.559155571806524,0.525249161765571,0.247528415491239,0.364292998847414,0.51782076265996,0.509892326722562,0.437227669296446,0.192037786723243,0.433945408027515,0.656844476390153,0.764630462047321,0.624389989132999,0.279295480597552
"G[Ins(T):R3]A",0.246454343181225,0.499302468391404,0.554790589608129,0.563654400332886,0.486453094494024,0.338954322231695,0.486953992388815,0.457941270678908,0.429409275337661,0.460950306203491,0.382270307552173,0.411529452919483,0.45759244626538,0.449872825994162,0.48568118034416,0.354140656400328,0.371644959047474,0.455810604257753,0.400430732630375,0.461547674078931,0.489092244423335,0.42634554061225,0.480528412256416,0.497487297929423,0.457887312234681,0.497409571401452,0.263422644971699,0.401464314642106,0.440026219430142,0.397063833943418,0.438055438069172,0.338417119803727,0.423926791671899,0.482362956584991,0.442368585482038,0.476074269111037,0.287142886649961,0.453267005297113,0.403307851163915,0.440276190151953,0.481206000737395,0.537433722260701,0.591976161561458,0.602039246439884,0.599583365820601,0.466630400514977,0.495783702957661,0.561830490811795,0.639908810346634,0.622492915179746,0.375368164837216,0.393754569289123,0.580564982441842,0.619103311101887,0.553479119032994,0.283742375670451,0.445188126926404,0.480481159559549,0.478879050243423,0.491454876743262,0.248001203300129,0.552184736793897,0.70076521692319,1,0.358776656242846,0.361524781828931,0.404065845156658,0.476362778458116,0.488270157743698,0.50037735884134,0.400789047791821,0.357330979062266,0.601452298768996,0.593817197566152,0.341416058133511,0.410380479428026,0.518792384261032,0.614939985067753,0.637752825546726,0.246948598165866,0.389083579370211,0.446663990532403,0.622069870590331,0.549186334988299,0.271361663341638,0.415486145764251,0.575288277290888,0.743570303827855,0.699202925455931,0.26816538635789
"G[Ins(T):R4]A",0.325963079114204,0.191823585867364,0.278402286517544,0.327538933918669,0.827880397278651,0.585214286383136,0.743688787798499,0.887639680058948,0.70916006082495,0.799617259150736,0.612910798358571,0.551646488537321,0.812948179073232,0.574015013420741,0.627069058161559,0.745798696328408,0.59499408613003,0.748040957078707,0.661669542545584,0.679260035510417,0.780970882302817,0.624080038245228,0.533758504179879,0.676909471226006,0.745168104703549,0.714339233620135,0.542337661487648,0.817293101674685,0.892665585942719,0.679572492336875,0.713381838035464,0.69795714177961,0.473068198120989,0.631346694398593,0.736667033234803,0.723456134119679,0.598154317432861,0.755459094973367,0.931241050247002,0.763833178090231,0.709595744485751,0.439775493378154,0.211229276469183,0.272623938951509,0.286135032060292,0.926751386731456,0.505411645688991,0.447511241913747,0.576797091795622,0.626903368516197,0.94452309683016,0.412677421905709,0.472523390533771,0.398017177424423,0.414984618225381,0.897719046927017,0.749336054867669,0.694005264732114,0.61226769722609,0.60933525413489,0.13813237701556,0.164012610338014,0.33768608066431,0.358776656242846,1,0.638489850453589,0.544600028795255,0.698689292972636,0.620080910617665,0.582900189426111,0.344351253317811,0.0871508123836158,0.32927164958598,0.379198427399021,0.631962152638912,0.319983901991102,0.274797148739794,0.379979694107221,0.465622651730628,0.965484725449084,0.288788235855139,0.699040907021486,0.404994076954465,0.491014689381489,0.602081435284116,0.208294844470468,0.172093518768913,0.287056554859267,0.388212031077519,0.95922713440006
"G[Ins(T):R5]A",0.741150231068411,0.258371138807424,0.359286275172128,0.485752568578246,0.881734556599973,0.973768637085913,0.870300987045782,0.792269970029554,0.916562217801028,0.891991266593241,0.980187750485297,0.960500250284586,0.896743696203306,0.880356237731515,0.843914814907669,0.97493546758595,0.983031467983649,0.914941108169946,0.974110798953718,0.916712503984834,0.812964355126228,0.965153595655567,0.823035333444629,0.785735773214844,0.854449457845551,0.82708677013583,0.964654406258566,0.949363607834125,0.820109313387859,0.926817677113489,0.93821276534054,0.982395952307871,0.922488840488665,0.878636756030669,0.880708719078268,0.886875531595503,0.970116570262506,0.927347599713456,0.824445384253985,0.888392221299376,0.876568847411634,0.516424027511405,0.228771444017972,0.293913309519707,0.355349170339839,0.660612646058545,0.645977695141033,0.42844093870694,0.563301453901526,0.710979422780646,0.830477700645147,0.494507704730428,0.603008407684113,0.4930272608156,0.71273413988495,0.844888962515382,0.86616199206685,0.863891740701535,0.84237588144755,0.814535320485834,0.135666885880515,0.130379166547317,0.24846019874924,0.361524781828931,0.638489850453589,1,0.96467774768228,0.875783562310713,0.806282506135591,0.767323378210163,0.587486257587609,0.0905305146844881,0.365991638412632,0.573695991761318,0.953838507469586,0.449890092611063,0.344094006083893,0.41639876000537,0.581893555125309,0.547587413029947,0.338920707932811,0.448108575422278,0.427167392926663,0.787361515407808,0.942901296484664,0.284884883057807,0.13289982178881,0.27537278540823,0.423718019492216,0.496868461353192
"G[Ins(T):R6]A",0.706598207713967,0.263931873686017,0.412064674858138,0.531003073398028,0.861251317431701,0.938559911387464,0.901585516889952,0.788096195170887,0.911853117435566,0.902132842093806,0.976609410200561,0.988704280602525,0.899151227650927,0.913529103065733,0.913047018219229,0.933313653324157,0.98581639294669,0.938348999409355,0.966278918481174,0.952269504004251,0.849995219721424,0.97241717101925,0.911490746640841,0.858010910496371,0.85932518078317,0.879667133460108,0.904811802294996,0.911598003393343,0.806469896587945,0.910821620583762,0.954166384241106,0.935485220173538,0.980280545621052,0.939772155090989,0.878833268310247,0.923253701954099,0.910036783678608,0.927434901135559,0.777745013394705,0.880365202999548,0.920407779236759,0.558428997230335,0.23331846239323,0.351823625894186,0.414731756334599,0.631386847237424,0.709449460685885,0.434631232243706,0.606412913316183,0.750824486777242,0.755002516478501,0.50608663231789,0.592765977367906,0.583779864663676,0.764022607288769,0.726538414694132,0.867128130057786,0.913836929538352,0.889893271457765,0.893302272356752,0.135067280012456,0.130022814806612,0.256458092980159,0.404065845156658,0.544600028795255,0.96467774768228,1,0.925794036887578,0.860967166330415,0.857550517667683,0.594589477882536,0.0888433437765485,0.45634618086354,0.635117969621877,0.892426543296571,0.455327426759721,0.327921706541108,0.460741510537177,0.64363361900166,0.427815398136235,0.353012108561719,0.37138221495339,0.513248922823664,0.795086307075323,0.862494449053056,0.280057015466901,0.126707645114502,0.303167487119225,0.495339009037292,0.37902113403938
"G[Ins(T):R7]A",0.566138594084368,0.262141749998114,0.469815807816451,0.557210487665253,0.924026523432809,0.822375926747249,0.976228657778514,0.930066035342243,0.909715972267136,0.973818939158399,0.893273508315381,0.918576319626229,0.967173958656134,0.899087304891801,0.982696132600101,0.877566257892941,0.895952020128759,0.988551617824265,0.904095572921882,0.971967821085718,0.974576664554807,0.918875565943122,0.961182897986533,0.979125188047505,0.912144984025573,0.980544708576339,0.745488522828361,0.919868329396247,0.93506297134478,0.873482586131401,0.96451427924184,0.851891024279043,0.921637349064194,0.986707462576627,0.911629815814136,0.988393246212388,0.773672053689733,0.95556612486672,0.880632821690539,0.915301036155056,0.991632252395978,0.63425318106951,0.248252433195892,0.432953923495931,0.480885659111546,0.823839031205007,0.809370418647275,0.500309426391941,0.73326527607765,0.849187277893919,0.840087053208798,0.538183189342106,0.580016557899746,0.683924280355018,0.751320496339553,0.731411507589797,0.913197592831817,0.983653398469506,0.930027880271289,0.978168383057876,0.150676831721107,0.158306800328321,0.329892034816897,0.476362778458116,0.698689292972636,0.875783562310713,0.925794036887578,1,0.925145178359371,0.959476824242243,0.541018557016155,0.0883218279284459,0.569220086026433,0.671535057241687,0.786475897350893,0.452136444015773,0.3076376071635,0.533334442776975,0.721913395489865,0.575368319380412,0.382547834084882,0.462787943593647,0.635075165524959,0.755841164792352,0.733225849711776,0.270389258324785,0.142359477842565,0.360153279677183,0.602221505677356,0.544896508962499
"G[Ins(T):R(9,)]G",0.578085818709546,0.256587584928456,0.4832987150179,0.543425354501356,0.849100522503476,0.768956256651526,0.91866738372272,0.864442420318795,0.94610716700689,0.926511463899334,0.832108375619915,0.87224320782788,0.903411245330267,0.9710785078533,0.958963330831375,0.803224020723218,0.831507877887111,0.909959146169315,0.844818856379267,0.923883619393613,0.917555805499454,0.870022885363899,0.927003528150139,0.931622527887149,0.970029691031402,0.958716961315873,0.681700383362531,0.837227134875349,0.849294557298461,0.917238859901318,0.933052430036237,0.790331776133966,0.883336582935272,0.938618970380761,0.958363533004497,0.94969654415576,0.719443723802452,0.90205795011978,0.809612732827693,0.950397588010691,0.952327987665035,0.682678914909173,0.268343667737892,0.44166047051491,0.485978189345262,0.742307789874842,0.835502340151645,0.502490793667633,0.744992603138273,0.842784120870259,0.750735197906212,0.596735960320976,0.599969654169556,0.715117802815835,0.778927446529861,0.657312075951335,0.964219677036409,0.960254640529082,0.992087429328353,0.956156317753375,0.171316497193388,0.170417566023083,0.340924075858286,0.488270157743698,0.620080910617665,0.806282506135591,0.860967166330415,0.925145178359371,1,0.95996649963838,0.584291032856045,0.0975813828025185,0.594847769095949,0.681561107197114,0.742893581301003,0.503369340700552,0.314890138342346,0.547543619272975,0.705120936967895,0.496973970559273,0.41065520065398,0.424312366114817,0.666056569983138,0.751127096816658,0.671695246069457,0.290025265544755,0.146163489898226,0.368604287371804,0.617691513166897,0.474921393455223
"G[Ins(T):R8]G",0.527822220949923,0.261263880311678,0.51284048436818,0.574631436391839,0.843964459586018,0.723165259706383,0.938801501731881,0.871879955937966,0.873339927967785,0.920860098379871,0.80494639112205,0.862349366673862,0.901553043790345,0.906288331242297,0.986954714982965,0.756188018750319,0.803225876207201,0.923720480899067,0.81626921751206,0.930618363764336,0.947060739553563,0.851447159148274,0.975513760019576,0.982483003635233,0.901134645512963,0.977601534221456,0.616994110591832,0.809617575511084,0.856887459354348,0.827268245270696,0.913922560013787,0.73349586972311,0.893488119779779,0.968520049366512,0.885199961526236,0.957088496130841,0.652799293024361,0.892877269350745,0.78509322777024,0.880815703469983,0.967171937757921,0.66975088964195,0.259758159017817,0.477462832481764,0.518849591411208,0.752705490411541,0.84260153717102,0.492538003450817,0.757446931220157,0.855442097339505,0.71856125364136,0.551217195759911,0.55949497998416,0.755282656948936,0.774877709076194,0.578805823548102,0.895858294991705,0.972961977998961,0.950201815905354,0.992005939910203,0.154178863679125,0.163855283830917,0.342277332094611,0.50037735884134,0.582900189426111,0.767323378210163,0.857550517667683,0.959476824242243,0.95996649963838,1,0.533418384906042,0.090942395014293,0.646061822691988,0.707827139763003,0.682079087071853,0.456082290771532,0.2900516568667,0.567056063968875,0.749598237979355,0.440873375289697,0.390020667682879,0.379385562362819,0.706270767138921,0.736625057481548,0.607031399359103,0.264689587786298,0.143039124015967,0.387646108562865,0.658722189417533,0.420586915040243
"C[Ins(T):R0]G",0.631425015813972,0.62272281303259,0.691016795500526,0.729930659495122,0.583492611605598,0.618366778912267,0.549819220288443,0.467174938493031,0.608379810763777,0.543932768409214,0.597747551085292,0.599705699626396,0.533076358798034,0.624862033477017,0.560110692422832,0.563877125530683,0.5896832305138,0.551228399892591,0.612647521105101,0.579526844784766,0.505703439206436,0.636693161693371,0.560309516810898,0.51282873623412,0.583646696786003,0.539378478632678,0.560129637493913,0.544226392244157,0.472697835160659,0.615964612165524,0.588442570548252,0.580796584901097,0.595908170865056,0.563638359137426,0.596560794469262,0.564695815402802,0.577225821431663,0.565015345208068,0.46358145104123,0.587595369054001,0.559124793470772,0.755640140151679,0.616309632294266,0.664155161453363,0.691089290799635,0.423611456067593,0.520827008100552,0.404324891114701,0.459132824018992,0.537254710589859,0.462061356099581,0.613493352496356,0.622080677225086,0.430552470496842,0.573507589386148,0.457190469699785,0.587476643544228,0.56242925738519,0.601499324803167,0.545401194439116,0.344014739647311,0.277668614854817,0.339527532977211,0.400789047791821,0.344351253317811,0.587486257587609,0.594589477882536,0.541018557016155,0.584291032856045,0.533418384906042,1,0.607146644608873,0.551655309945143,0.699732389267539,0.614826150609796,0.669006532732267,0.360333580679223,0.377813327094728,0.457651844481208,0.246144752246569,0.673133984529948,0.447394906801252,0.401744012639317,0.590390637979552,0.560882638656118,0.496752884359481,0.212827254650271,0.319195679871696,0.40653784053904,0.227272174515894
"C[Ins(T):R1]G",0.201157489957096,0.868918256465617,0.810773557554971,0.766927849022905,0.197601165582164,0.119471020745417,0.106296111396506,0.088312750522265,0.0945939006445639,0.0906171637178935,0.0936964904968192,0.0960099951130928,0.0919590246837591,0.0985640322411995,0.0919738882640065,0.0836231451160343,0.0864503031538889,0.0872638337962621,0.121636279306895,0.105870857365157,0.096492686110618,0.138327357399935,0.0991835526881744,0.0929512506007599,0.0967938718466341,0.0944645485739344,0.0802322359302722,0.0887156899571155,0.0795985859782138,0.0908076787788435,0.0926624248300127,0.0872283425029748,0.0942394385909401,0.0953608007485294,0.092604603561799,0.0923530279823402,0.0861395905366967,0.0994752973724242,0.0823209035977785,0.0927386808344416,0.0901948204973176,0.649067484752759,0.822717097814637,0.814634330397751,0.805083775718474,0.177242642123662,0.147691162928295,0.316623087930496,0.235614327243515,0.21537728411482,0.0868758031922729,0.345600509706555,0.444009258304897,0.19968017395941,0.192634415711906,0.077291624733776,0.0924637867219702,0.0941027760020608,0.0978749482043857,0.0895719530458076,0.357136250116812,0.362930773263384,0.410406392825279,0.357330979062266,0.0871508123836158,0.0905305146844881,0.0888433437765485,0.0883218279284459,0.0975813828025185,0.090942395014293,0.607146644608873,1,0.546740250078369,0.593650319249124,0.142425895502101,0.531542631542326,0.363211602980916,0.244809254262176,0.214472605482374,0.04875626872426,0.648132134206197,0.435951177353214,0.224300749000476,0.236526233727644,0.083936609731322,0.442976787787672,0.357076830638021,0.31153704812506,0.240327877448971,0.0634462077333124
"C[Ins(T):R2]G",0.309153528160589,0.588711096569146,0.885140520670773,0.83761441830757,0.573365822344993,0.367630534325473,0.596223188274518,0.542246165358858,0.470560326438946,0.533991422237631,0.417738046709565,0.482853164903334,0.533452261753007,0.523335269617309,0.605146116871021,0.352676369360437,0.395586690528704,0.521771991655351,0.451424149630784,0.560243800576025,0.603636679415742,0.49584831875117,0.62481984114274,0.638240741604237,0.527988772975639,0.615727728545664,0.237623886583865,0.426174291960067,0.492768785368088,0.418854590021198,0.502982415595556,0.335176608401047,0.519455941440458,0.598795798541594,0.486116625326285,0.561339730760921,0.276551239031692,0.534010177080801,0.442364212111497,0.487843128049334,0.575297982831295,0.759671520886961,0.573547298502822,0.848111871275315,0.834413590842052,0.540104209280588,0.576398106838344,0.440805278037275,0.656020898789531,0.662400860227614,0.378359836762145,0.486595616849138,0.518573525464877,0.862053992121647,0.729836792834616,0.244412099095328,0.505682734498949,0.586776605425751,0.568201215143313,0.611093834551735,0.279515706353598,0.278940685046724,0.508869599676543,0.601452298768996,0.32927164958598,0.365991638412632,0.45634618086354,0.569220086026433,0.594847769095949,0.646061822691988,0.551655309945143,0.546740250078369,1,0.925757725703128,0.372183915448334,0.493164648194756,0.308839181951872,0.640724645983511,0.737591758852568,0.211340464659224,0.533867312841952,0.390587101502279,0.858886551905788,0.662710480386557,0.252571807460723,0.355784178316132,0.264702863517185,0.519309132980465,0.755640025201868,0.221612600261811
"C[Ins(T):R3]G",0.542203057992988,0.660746454933884,0.899861172022898,0.908688865940969,0.695433771506544,0.592873006780096,0.696364121824561,0.600960097997523,0.611650400992924,0.640112957654727,0.612567728560739,0.660713296702202,0.641668808571899,0.656572920483604,0.699473829546777,0.538148169175232,0.587439372792906,0.642986739101808,0.633783807614463,0.687938376175687,0.669656220246442,0.676339460053145,0.722074914287434,0.697270471828636,0.631405576174121,0.69066723510546,0.481847036683799,0.583585158824005,0.571626012778614,0.57941460873263,0.64172166642324,0.53843012728737,0.68441362533435,0.707679633701892,0.607984065084212,0.66817007665344,0.513942786699122,0.670449555361781,0.53240898463287,0.608129107863377,0.676093851008979,0.820700940164924,0.629990429190502,0.842199163618277,0.86045300085421,0.563148309622801,0.643374630842138,0.486256662039837,0.671541845024398,0.72865237413566,0.493918495198632,0.576377031793943,0.641710136352974,0.818098628902767,0.818142497078906,0.403192426059999,0.617225917912567,0.682389792466937,0.673147892459001,0.693334999920203,0.305997945833205,0.297541567071076,0.497898455964115,0.593817197566152,0.379198427399021,0.573695991761318,0.635117969621877,0.671535057241687,0.681561107197114,0.707827139763003,0.699732389267539,0.593650319249124,0.925757725703128,1,0.597176396822838,0.607217692461234,0.384768793359017,0.644959470427945,0.763572830590576,0.247706871572977,0.608868913615286,0.443790155407455,0.796949244007624,0.79368347096942,0.49801002892723,0.420279570197067,0.277043457381325,0.50142051926804,0.721061690873651,0.241066078002255
"C[Ins(T):R4]G",0.849936585131919,0.302450721831236,0.38774646982035,0.514251316604804,0.863088233833361,0.982316130959074,0.813641041701014,0.733276335947261,0.864268080290918,0.823994517656739,0.943061445827195,0.906905797174303,0.834072101871177,0.826688215439916,0.762257452691228,0.935650302673671,0.9191824622814,0.831967155423824,0.942385588341771,0.850694952705153,0.736233321222036,0.933530673306049,0.742502443608303,0.699110591276402,0.805826115156241,0.748918952457019,0.961060418881859,0.91204911518043,0.754755303546995,0.886528879838125,0.8733115357054,0.95773428868886,0.857469178596372,0.802464553335609,0.82794512683447,0.809705577193966,0.979798661038077,0.889307953897257,0.785844105381552,0.836714821682443,0.794349384022291,0.510060180148989,0.267664119933335,0.301922587868887,0.362695702428948,0.615174270503428,0.570428124292901,0.406064058253451,0.521111724046959,0.67872463038585,0.816817014875047,0.497075727145137,0.631485286230244,0.482520319383348,0.736098540996203,0.860363249684133,0.82126028472615,0.790386878435307,0.777669024472847,0.722800416620411,0.14126117527784,0.134679049480122,0.250948864381281,0.341416058133511,0.631962152638912,0.953838507469586,0.892426543296571,0.786475897350893,0.742893581301003,0.682079087071853,0.614826150609796,0.142425895502101,0.372183915448334,0.597176396822838,1,0.455234101559713,0.371134119067284,0.427773911453646,0.564566236746755,0.542417994456686,0.345834702252431,0.469276803948771,0.421437067237051,0.824563459880473,0.981194146355948,0.292469105685733,0.145848406545064,0.27098005583299,0.401204163253132,0.493500803100824
"A[Ins(T):R0]C",0.451857755655935,0.549501685828091,0.610017938354977,0.632825959086296,0.498891396472642,0.456388259208783,0.459016406719199,0.413649500210295,0.505142233568511,0.459735118846161,0.45206861419463,0.461760246968408,0.44963464023495,0.512995491370733,0.466467862736111,0.436565906164261,0.450306068248775,0.454628129439088,0.470770705258332,0.471365317194767,0.442540476879529,0.490996229060569,0.456020068249826,0.440148173992618,0.502042846527096,0.46543792433801,0.404375393051268,0.440373423142663,0.414876657956895,0.499751167884645,0.477307436410509,0.439501789796263,0.460071650481211,0.462559570949232,0.506696403506146,0.472199970031549,0.422562823401311,0.464353052474913,0.402119919162279,0.498241082312505,0.468986755537998,0.718008613286411,0.564674493225293,0.606842022306467,0.619471193424592,0.414027709658481,0.518679235258607,0.437932147858381,0.480108913639097,0.499089367606362,0.394424866455397,0.575395682145871,0.548889242868713,0.409854121296481,0.478569453253433,0.369018958067917,0.496749679573041,0.467703170586923,0.509555235182288,0.460973855714797,0.386139864528523,0.312267760452053,0.364209712495536,0.410380479428026,0.319983901991102,0.449890092611063,0.455327426759721,0.452136444015773,0.503369340700552,0.456082290771532,0.669006532732267,0.531542631542326,0.493164648194756,0.607217692461234,0.455234101559713,1,0.33578157742495,0.3712662492702,0.443118392270109,0.246326964892544,0.66924787118686,0.438313165008122,0.385635717960424,0.490714681832372,0.402954449598704,0.577620071097763,0.23953055148224,0.334931401986091,0.404446503944392,0.241832276861956
"A[Ins(T):R1]C",0.31892120974061,0.614524660052991,0.36737471234886,0.418405694225422,0.35995886400453,0.354216318625036,0.320659980509185,0.286519223998398,0.340432766656496,0.317486390769212,0.345173355653102,0.335386078350892,0.31785660457409,0.336710238920051,0.307423227966405,0.333598706359062,0.331119992802358,0.315783021654332,0.352827420646776,0.330029255337265,0.296571105523936,0.358697540073536,0.305930719821525,0.291773621394977,0.327579397934396,0.304167494024542,0.32332380198054,0.328475683139989,0.288159982809261,0.344464391398355,0.333033636280082,0.342823129365085,0.325522979957832,0.317142512755285,0.336830339885413,0.319140732217119,0.336496753657213,0.335611358762492,0.293189621683243,0.33348671072337,0.314836884925217,0.331970380909769,0.41972666942131,0.333324582360095,0.380357065808785,0.276382818228332,0.323996449202159,0.664169197640989,0.504919468038094,0.519572434405558,0.313161926550307,0.384532794752919,0.775494472381953,0.436297336105842,0.468945798932831,0.307281780764777,0.332000037404486,0.314050549232896,0.328630262518751,0.298075786353743,0.197763704431978,0.42677101345841,0.546157174495829,0.518792384261032,0.274797148739794,0.344094006083893,0.327921706541108,0.3076376071635,0.314890138342346,0.2900516568667,0.360333580679223,0.363211602980916,0.308839181951872,0.384768793359017,0.371134119067284,0.33578157742495,1,0.697192500693589,0.568871831940108,0.198699436852216,0.320806260314967,0.490761185365167,0.390128168433767,0.490098265095793,0.339807481166932,0.226483143121808,0.778356237261655,0.538487355383179,0.398513604763657,0.217534269060298
"A[Ins(T):R2]C",0.317865687085247,0.491588577550725,0.515812175368475,0.545043279262825,0.541265856456403,0.41976136248654,0.556966720424034,0.514314601159291,0.483879467989548,0.518507470344914,0.453657888481362,0.481740990715283,0.520800800612777,0.510058418992493,0.551179861286354,0.410575968345087,0.426091583506986,0.50806013300773,0.4739952072185,0.534073177209039,0.550586366660265,0.497560847769563,0.558931435205058,0.567330366020474,0.515212156669708,0.557656291678657,0.323998088434223,0.457981293120335,0.485307108368098,0.453721282275537,0.50000551260169,0.405993335293955,0.497469673454122,0.552230881656255,0.496046508600078,0.531972750268159,0.361374728415769,0.525089868574774,0.456904010906529,0.493993467835932,0.539044981761473,0.467660975541368,0.340655551034074,0.465777647190835,0.498991004210597,0.483064699584096,0.56010757031285,0.657600172795691,0.71878490921525,0.715733238725945,0.428385900130115,0.544091932358197,0.735601400461404,0.799024714295208,0.755451580794816,0.343389041655009,0.505489370779715,0.542114940068208,0.538948414480216,0.548894354466472,0.189505885475836,0.341114763974022,0.559155571806524,0.614939985067753,0.379979694107221,0.41639876000537,0.460741510537177,0.533334442776975,0.547543619272975,0.567056063968875,0.377813327094728,0.244809254262176,0.640724645983511,0.644959470427945,0.427773911453646,0.3712662492702,0.697192500693589,1,0.827326947300976,0.275782752526453,0.365466887938019,0.479131696036469,0.77087112305245,0.695457415900728,0.353373417901519,0.215035637813625,0.55219888155299,0.587096045232387,0.684178494200261,0.293527023666936
